Id,SalePrice
2011,127367.14
2012,166574.16
2013,181911.03
2014,190436.6
2015,213200.39
2016,199726.62
2017,200622.56
2018,119938.76
2019,134410.62
2020,102012.24
2021,96820.06
2022,201900.1
2023,144033.78
2024,264354.1
2025,366031.28
2026,174871.61
2027,162821.42
2028,150946.11
2029,171146.97
2030,268577.4
2031,227572.4
2032,234654.97
2033,248595.42
2034,173871.56
2035,225369.2
2036,193015.88
2037,205316.61
2038,329697.53
2039,226447.38
2040,332514.72
2041,333428.53
2042,201056.66
2043,180557.14
2044,175140.34
2045,196219.53
2046,141548.73
2047,153918.0
2048,133920.45
2049,147580.28
2050,175446.53
2051,104690.56
2052,123599.07
2053,145850.25
2054,101263.46
2055,159877.86
2056,147077.88
2057,107177.42
2058,219561.69
2059,131791.05
2060,171071.77
2061,168913.11
2062,138053.52
2063,121073.86
2064,140015.17
2065,110857.95
2066,161231.69
2067,101062.58
2068,156644.0
2069,84593.46
2070,112518.83
2071,100453.11
2072,124753.3
2073,141666.47
2074,165390.1
2075,141215.06
2076,113474.69
2077,163260.83
2078,137191.7
2079,128651.34
2080,123864.5
2081,134365.2
2082,150269.27
2083,150887.0
2084,119272.3
2085,125445.23
2086,127501.19
2087,116826.734
2088,92836.86
2089,89605.805
2090,129226.72
2091,134368.69
2092,120109.53
2093,128650.164
2094,103490.91
2095,122868.82
2096,77496.19
2097,103677.28
2098,146617.72
2099,42952.83
2100,69645.72
2101,127994.94
2102,123135.56
2103,99439.33
2104,120346.14
2105,126624.945
2106,58886.203
2107,186293.8
2108,119621.086
2109,114895.76
2110,118419.086
2111,129072.58
2112,141110.7
2113,116683.04
2114,126200.87
2115,169179.25
2116,100611.41
2117,136923.22
2118,108433.08
2119,124056.78
2120,107380.59
2121,103141.58
2122,125383.5
2123,83668.516
2124,181146.92
2125,112327.97
2126,153826.06
2127,167234.6
2128,118284.72
2129,84423.09
2130,146316.25
2131,140658.97
2132,109730.4
2133,131628.06
2134,124474.25
2135,104827.875
2136,104056.34
2137,116560.25
2138,131595.45
2139,159135.2
2140,143151.2
2141,150948.92
2142,131374.52
2143,158346.3
2144,115625.0
2145,134534.84
2146,165353.95
2147,124761.266
2148,129787.164
2149,144848.47
2150,228542.22
2151,115537.305
2152,146528.72
2153,194670.56
2154,110303.0
2155,138361.7
2156,273167.0
2157,219444.69
2158,234716.17
2159,208274.22
2160,162905.86
2161,228665.39
2162,415403.6
2163,341374.03
2164,228031.95
2165,191453.56
2166,159145.62
2167,223345.53
2168,215519.25
2169,196169.81
2170,229434.4
2171,159416.81
2172,136867.77
2173,179427.9
2174,222845.52
2175,301489.16
2176,306576.28
2177,239955.78
2178,199768.81
2179,143592.44
2180,223151.52
2181,187215.78
2182,221091.42
2183,186088.72
2184,120433.93
2185,111102.94
2186,151709.4
2187,157361.81
2188,156166.22
2189,276216.9
2190,97386.766
2191,78040.54
2192,84227.72
2193,112640.56
2194,104512.28
2195,110734.33
2196,119484.55
2197,126396.8
2198,158239.11
2199,171486.03
2200,146665.05
2201,135119.72
2202,226864.25
2203,143149.88
2204,188131.61
2205,127125.24
2206,153476.1
2207,221977.9
2208,247237.28
2209,264765.44
2210,125561.984
2211,124576.04
2212,127573.41
2213,120920.2
2214,142952.98
2215,108324.36
2216,163026.89
2217,47462.797
2218,79765.92
2219,70241.65
2220,62463.41
2221,388731.3
2222,294227.22
2223,283805.38
2224,194471.44
2225,135015.38
2226,191046.33
2227,183393.25
2228,268451.34
2229,255133.33
2230,163505.78
2231,204739.2
2232,187444.34
2233,174455.14
2234,226171.06
2235,220147.69
2236,248686.8
2237,299409.7
2238,205825.25
2239,97404.09
2240,153204.03
2241,150076.19
2242,120171.64
2243,121980.64
2244,101385.72
2245,99110.195
2246,145279.95
2247,106785.73
2248,118579.51
2249,113400.33
2250,134085.1
2251,142166.7
2252,178807.14
2253,151864.42
2254,180332.31
2255,182871.94
2256,168327.75
2257,223389.75
2258,163042.89
2259,183439.16
2260,154092.62
2261,194356.84
2262,223509.3
2263,398815.2
2264,430279.4
2265,172611.9
2266,330616.6
2267,388643.03
2268,447650.47
2269,145543.48
2270,185340.6
2271,217991.06
2272,183398.12
2273,169685.86
2274,195979.38
2275,175958.92
2276,202772.31
2277,196104.69
2278,148939.8
2279,137864.19
2280,120311.42
2281,165797.53
2282,183013.06
2283,111372.72
2284,130370.75
2285,145542.75
2286,130003.27
2287,379177.16
2288,278973.16
2289,389052.25
2290,429194.56
2291,351846.9
2292,426732.75
2293,486550.62
2294,420419.2
2295,491059.6
2296,283172.34
2297,365875.3
2298,381646.66
2299,349734.9
2300,342421.97
2301,323082.6
2302,255877.56
2303,229812.88
2304,255704.02
2305,197112.94
2306,188686.02
2307,195861.0
2308,228508.98
2309,274442.66
2310,219232.52
2311,195802.94
2312,158279.69
2313,166968.69
2314,170299.0
2315,162858.94
2316,185978.38
2317,196155.44
2318,175225.33
2319,172883.03
2320,183647.19
2321,254607.81
2322,184566.53
2323,199706.36
2324,169681.19
2325,199850.4
2326,161802.78
2327,207870.5
2328,220319.22
2329,190191.6
2330,180391.61
2331,337259.53
2332,417349.22
2333,326477.97
2334,260043.58
2335,277822.94
2336,310142.9
2337,204217.72
2338,266008.06
2339,208560.4
2340,398982.06
2341,206360.19
2342,243161.69
2343,223020.92
2344,220901.89
2345,237842.2
2346,219913.4
2347,212107.6
2348,243214.34
2349,188846.53
2350,283687.2
2351,255911.4
2352,253475.25
2353,271361.28
2354,132645.58
2355,135071.75
2356,151060.6
2357,186783.28
2358,197187.39
2359,137228.66
2360,122127.81
2361,145890.06
2362,250527.3
2363,146016.72
2364,166862.89
2365,214399.16
2366,177269.03
2367,208475.66
2368,217273.62
2369,200479.48
2370,172548.53
2371,176034.31
2372,199347.98
2373,277274.34
2374,319757.03
2375,236054.62
2376,290468.5
2377,385825.6
2378,161721.66
2379,206202.36
2380,150283.9
2381,175749.34
2382,211111.44
2383,206343.97
2384,244258.03
2385,162537.5
2386,143589.78
2387,142679.62
2388,97371.95
2389,113959.55
2390,164671.62
2391,133695.14
2392,118587.32
2393,168541.44
2394,138483.81
2395,216651.03
2396,148914.45
2397,207698.38
2398,127479.3
2399,56077.207
2400,68574.41
2401,135286.4
2402,133658.98
2403,127106.266
2404,154359.73
2405,153601.19
2406,143181.28
2407,121511.51
2408,142750.88
2409,124493.67
2410,167108.73
2411,113092.72
2412,162939.38
2413,135958.38
2414,161267.69
2415,119233.984
2416,125983.555
2417,134828.62
2418,137970.0
2419,132339.1
2420,124601.5
2421,162799.38
2422,106654.45
2423,123529.58
2424,145952.94
2425,232594.88
2426,138480.8
2427,136846.19
2428,157267.47
2429,117751.06
2430,136528.62
2431,124823.61
2432,145981.28
2433,149048.5
2434,134582.94
2435,155885.1
2436,112814.59
2437,116989.05
2438,132114.8
2439,94074.31
2440,116013.21
2441,79239.97
2442,99399.766
2443,127676.195
2444,126490.66
2445,81597.72
2446,145036.23
2447,192213.28
2448,142311.42
2449,104341.766
2450,142744.17
2451,106985.77
2452,245568.34
2453,93385.17
2454,132580.94
2455,118583.3
2456,148854.56
2457,150631.44
2458,136513.0
2459,117680.34
2460,127726.78
2461,131912.81
2462,135205.78
2463,126272.03
2464,200118.88
2465,136099.05
2466,119778.94
2467,112689.625
2468,83590.34
2469,82930.09
2470,216367.78
2471,241052.95
2472,158496.6
2473,128349.69
2474,78600.42
2475,207904.47
2476,124620.11
2477,121584.89
2478,159604.73
2479,113595.14
2480,173837.89
2481,135901.25
2482,106579.586
2483,113766.13
2484,127204.25
2485,126520.234
2486,144247.36
2487,152039.1
2488,163606.58
2489,154342.98
2490,161429.16
2491,93682.516
2492,183714.9
2493,150249.62
2494,138022.06
2495,92720.22
2496,249040.38
2497,150765.67
2498,114546.51
2499,91093.17
2500,136903.34
2501,141112.47
2502,145637.31
2503,87403.98
2504,181730.45
2505,233065.72
2506,261768.6
2507,305305.44
2508,258858.89
2509,210189.06
2510,204886.31
2511,175146.16
2512,214508.06
2513,199479.78
2514,282738.44
2515,154377.5
2516,171785.9
2517,147895.3
2518,155014.83
2519,234477.97
2520,205393.81
2521,186089.58
2522,225468.12
2523,119258.164
2524,129586.734
2525,157545.44
2526,144137.0
2527,125628.16
2528,136131.11
2529,140261.36
2530,130056.5
2531,252143.31
2532,225898.22
2533,189282.69
2534,214668.7
2535,294827.56
2536,235046.6
2537,258240.77
2538,170668.1
2539,181413.3
2540,173774.19
2541,170692.67
2542,160915.7
2543,124630.14
2544,132772.6
2545,133986.05
2546,122753.77
2547,128103.984
2548,159732.17
2549,168386.08
2550,298648.1
2551,136726.62
2552,129439.055
2553,81108.16
2554,107460.21
2555,114848.95
2556,106894.6
2557,124650.62
2558,56613.336
2559,154548.88
2560,154862.83
2561,164409.47
2562,153398.78
2563,165397.53
2564,204758.84
2565,158298.31
2566,167951.92
2567,137479.2
2568,249082.69
2569,244821.6
2570,117859.67
2571,207766.88
2572,132067.95
2573,209159.06
2574,304155.75
2575,135300.72
2576,121888.875
2577,150263.06
2578,91291.125
2579,50694.297
2580,124298.24
2581,107395.64
2582,124386.875
2583,315552.75
2584,162242.39
2585,192269.89
2586,221334.16
2587,194352.28
2588,162393.22
2589,150500.53
2590,199257.27
2591,236458.03
2592,208860.03
2593,270275.22
2594,169429.94
2595,182306.06
2596,277481.88
2597,185583.27
2598,295060.84
2599,366678.44
2600,201363.5
2601,151973.31
2602,76361.08
2603,100239.13
2604,94508.664
2605,71117.92
2606,157912.45
2607,253158.31
2608,204702.16
2609,168763.47
2610,107229.8
2611,133651.84
2612,163113.16
2613,141246.69
2614,140309.28
2615,157137.89
2616,140971.89
2617,181621.31
2618,179881.47
2619,209595.31
2620,181655.25
2621,177298.11
2622,189976.64
2623,235158.78
2624,308595.03
2625,297616.16
2626,175239.22
2627,168588.78
2628,550913.94
2629,542088.56
2630,404547.22
2631,496228.28
2632,486772.56
2633,338213.56
2634,421067.25
2635,159170.95
2636,170179.34
2637,166349.03
2638,254402.6
2639,189657.66
2640,154382.6
2641,112814.54
2642,191375.08
2643,107561.53
2644,111628.086
2645,118371.664
2646,99856.51
2647,110216.61
2648,131324.75
2649,155999.1
2650,139973.47
2651,147586.33
2652,408439.66
2653,246360.12
2654,257257.47
2655,419702.28
2656,337804.2
2657,372532.38
2658,326002.84
2659,322123.53
2660,378442.0
2661,386034.66
2662,389975.9
2663,286773.22
2664,264355.56
2665,373188.44
2666,282866.1
2667,152714.95
2668,170282.05
2669,178524.34
2670,276250.62
2671,175399.0
2672,203413.06
2673,205959.44
2674,213073.56
2675,177676.33
2676,184836.47
2677,193965.44
2678,251999.9
2679,271846.34
2680,297029.9
2681,419543.38
2682,303090.66
2683,574369.94
2684,331393.66
2685,327253.16
2686,232499.89
2687,312325.56
2688,214061.56
2689,210233.56
2690,367338.75
2691,198794.42
2692,127939.11
2693,200843.1
2694,121178.42
2695,191758.16
2696,179846.8
2697,193892.66
2698,188382.19
2699,181050.22
2700,150965.69
2701,141517.34
2702,94313.47
2703,109469.94
2704,141935.64
2705,125948.86
2706,115984.43
2707,117201.4
2708,141802.44
2709,103529.125
2710,127021.06
2711,381009.6
2712,410216.28
2713,166480.75
2714,154103.06
2715,179275.75
2716,139601.45
2717,214220.67
2718,225887.45
2719,155870.31
2720,163319.62
2721,143828.06
2722,173593.44
2723,143701.17
2724,126232.97
2725,139727.52
2726,165192.53
2727,173089.62
2728,172129.34
2729,166765.69
2730,150577.53
2731,134818.4
2732,139660.31
2733,159980.94
2734,135238.06
2735,140024.53
2736,153254.44
2737,124282.41
2738,137594.75
2739,161908.44
2740,148935.17
2741,145209.78
2742,155179.9
2743,156929.25
2744,157182.44
2745,135343.36
2746,141473.67
2747,146172.97
2748,123732.61
2749,135095.66
2750,132797.34
2751,141527.7
2752,192664.84
2753,150142.25
2754,209502.34
2755,142966.9
2756,105956.766
2757,78131.71
2758,76199.25
2759,169733.34
2760,130587.99
2761,153615.81
2762,140372.67
2763,180587.08
2764,148572.89
2765,275784.4
2766,134840.69
2767,95073.26
2768,135639.56
2769,136340.14
2770,125454.86
2771,101157.68
2772,109057.89
2773,212209.84
2774,141047.2
2775,111603.08
2776,135292.94
2777,135479.81
2778,110116.39
2779,115516.99
2780,94902.82
2781,96253.734
2782,108749.64
2783,114382.625
2784,107198.36
2785,137413.56
2786,70473.66
2787,125293.234
2788,67174.55
2789,182534.31
2790,111888.58
2791,105840.14
2792,59435.434
2793,152578.8
2794,106487.01
2795,115823.64
2796,101618.58
2797,212230.67
2798,100844.33
2799,114093.23
2800,63752.344
2801,106395.625
2802,127487.805
2803,151243.6
2804,139561.69
2805,108257.94
2806,74389.79
2807,179048.02
2808,162054.48
2809,141669.81
2810,136128.14
2811,167548.88
2812,157079.08
2813,159793.1
2814,155444.38
2815,92328.06
2816,224756.73
2817,148673.94
2818,143253.0
2819,150946.11
2820,141985.89
2821,104026.61
2822,200534.06
2823,331862.1
2824,178422.56
2825,151180.25
2826,141179.16
2827,141409.72
2828,233059.39
2829,225213.02
2830,230822.47
2831,163353.62
2832,251219.42
2833,338478.53
2834,227406.62
2835,215576.86
2836,183533.53
2837,160639.23
2838,145669.56
2839,177934.44
2840,206803.7
2841,196046.0
2842,228174.11
2843,152391.22
2844,180198.69
2845,119830.45
2846,205983.58
2847,207691.25
2848,199992.66
2849,207604.69
2850,279383.38
2851,202344.12
2852,233704.6
2853,236040.08
2854,138534.45
2855,202901.14
2856,188321.1
2857,179096.12
2858,193418.98
2859,111221.875
2860,131086.0
2861,135418.34
2862,175564.5
2863,124687.03
2864,255460.89
2865,147781.25
2866,134231.53
2867,106450.52
2868,100672.71
2869,105033.41
2870,121087.6
2871,92507.13
2872,63138.152
2873,95180.83
2874,142212.34
2875,114416.336
2876,164985.17
2877,164395.69
2878,170809.53
2879,147814.27
2880,111227.5
2881,162199.88
2882,206757.44
2883,201076.19
2884,189815.0
2885,195450.66
2886,246146.19
2887,106351.766
2888,154732.0
2889,50776.09
2890,82308.07
2891,149073.66
2892,36036.617
2893,88019.22
2894,52888.71
2895,364837.03
2896,281525.47
2897,212219.16
2898,145607.3
2899,193927.88
2900,168514.69
2901,213672.48
2902,187420.22
2903,325553.94
2904,350039.94
2905,91045.28
2906,211727.5
2907,103056.766
2908,143227.0
2909,138295.19
2910,77184.75
2911,71980.92
2912,154813.9
2913,76789.0
2914,72981.086
2915,87304.83
2916,69893.47
2917,181219.62
2918,108733.44
2919,216352.38
