Id,SalePrice
1593,130624.68
1594,161328.5
1595,116396.2
1596,209719.47
1597,188766.11
1598,220855.16
1599,162564.9
1600,157212.8
1601,74874.5
1602,120212.47
1603,87052.28
1604,277892.3
1605,231513.1
1606,153923.06
1607,168168.47
1608,205248.12
1609,182225.69
1610,165538.36
1611,138742.31
1612,174118.25
1613,167380.52
1614,108122.47
1615,89874.2
1616,81290.48
1617,95136.3
1618,124985.54
1619,163645.72
1620,210471.03
1621,150074.28
1622,153608.88
1623,290535.97
1624,204807.88
1625,121016.36
1626,160914.22
1627,190822.5
1628,287880.97
1629,185853.12
1630,386597.44
1631,226203.03
1632,247057.33
1633,173637.7
1634,193509.8
1635,170478.97
1636,156462.5
1637,202166.62
1638,184967.64
1639,179720.11
1640,228268.44
1641,175130.62
1642,246843.45
1643,230381.4
1644,239047.66
1645,221493.47
1646,157202.4
1647,161562.45
1648,136809.88
1649,151663.44
1650,122659.234
1651,118506.17
1652,102097.09
1653,107037.0
1654,143249.53
1655,139562.25
1656,148004.58
1657,146782.73
1658,144507.02
1659,132352.39
1660,159989.81
1661,422267.3
1662,398327.1
1663,356071.94
1664,517297.44
1665,300439.0
1666,321228.3
1667,378022.78
1668,349246.25
1669,302347.0
1670,340118.0
1671,253757.38
1672,429780.06
1673,303015.38
1674,264600.28
1675,203037.56
1676,203438.9
1677,222450.44
1678,494094.56
1679,401313.2
1680,347869.9
1681,226735.06
1682,319181.7
1683,200556.44
1684,161743.27
1685,172299.66
1686,173431.28
1687,162054.06
1688,192266.55
1689,197201.23
1690,191965.38
1691,176849.77
1692,257737.75
1693,171540.62
1694,186838.66
1695,169794.8
1696,261024.16
1697,163490.72
1698,329989.3
1699,361566.1
1700,258216.25
1701,257318.7
1702,253120.4
1703,229960.44
1704,278022.97
1705,231377.38
1706,324419.5
1707,214844.62
1708,216234.83
1709,268771.88
1710,225090.31
1711,257575.16
1712,271012.47
1713,280560.0
1714,231788.56
1715,215393.81
1716,182101.27
1717,170638.39
1718,129241.18
1719,225997.34
1720,256839.81
1721,154159.72
1722,117769.76
1723,165632.97
1724,208965.27
1725,240517.72
1726,182764.0
1727,162643.56
1728,170754.73
1729,171805.02
1730,149209.78
1731,114439.77
1732,131648.16
1733,117498.414
1734,122992.67
1735,122439.24
1736,119550.336
1737,368088.75
1738,259587.66
1739,281673.5
1740,231827.23
1741,186715.27
1742,191293.73
1743,180702.28
1744,376905.16
1745,205029.84
1746,170797.34
1747,198608.84
1748,228763.38
1749,164899.19
1750,136274.72
1751,210889.88
1752,121624.83
1753,146660.78
1754,189188.72
1755,176367.17
1756,137474.16
1757,128255.39
1758,153698.05
1759,145599.73
1760,164002.06
1761,140132.61
1762,184431.44
1763,167398.38
1764,124612.47
1765,162929.61
1766,170781.81
1767,215551.23
1768,146108.05
1769,166031.3
1770,143267.78
1771,113062.19
1772,124663.42
1773,132858.31
1774,127944.36
1775,145222.66
1776,130688.6
1777,114473.3
1778,137473.75
1779,118155.484
1780,168495.12
1781,124389.234
1782,98130.19
1783,140058.94
1784,121153.266
1785,119020.94
1786,191816.33
1787,159714.31
1788,83187.16
1789,104462.266
1790,83904.5
1791,190520.67
1792,159633.94
1793,123572.09
1794,150117.88
1795,144251.84
1796,116856.15
1797,115352.266
1798,125132.53
1799,122469.48
1800,138660.92
1801,128764.7
1802,129014.97
1803,165389.69
1804,149770.03
1805,142184.78
1806,122146.58
1807,146481.78
1808,116788.76
1809,123457.34
1810,131249.56
1811,118010.04
1812,112550.92
1813,132442.84
1814,103048.03
1815,59916.617
1816,108240.98
1817,109210.65
1818,173188.5
1819,131962.81
1820,44841.258
1821,110980.88
1822,143468.47
1823,53011.0
1824,130019.836
1825,136614.84
1826,116841.37
1827,99018.39
1828,140257.7
1829,109602.16
1830,142358.47
1831,154557.97
1832,74616.94
1833,141339.72
1834,119879.33
1835,118145.98
1836,129408.71
1837,102835.234
1838,123558.05
1839,97673.305
1840,174063.6
1841,155081.4
1842,100421.945
1843,125740.59
1844,148810.75
1845,151575.78
1846,154255.27
1847,166739.67
1848,55074.695
1849,110003.45
1850,113211.75
1851,160403.4
1852,123296.24
1853,125552.96
1854,165915.22
1855,165600.94
1856,231624.38
1857,155357.02
1858,145889.75
1859,109534.31
1860,149994.84
1861,116831.93
1862,314513.2
1863,291679.2
1864,291723.38
1865,381283.38
1866,324894.06
1867,224044.4
1868,277528.7
1869,205467.69
1870,229581.44
1871,251304.52
1872,171276.4
1873,252197.11
1874,146490.97
1875,199110.75
1876,207754.1
1877,220190.1
1878,201608.55
1879,142547.81
1880,141748.14
1881,249271.97
1882,251211.84
1883,186129.56
1884,208600.88
1885,222090.98
1886,269200.53
1887,204386.44
1888,258715.28
1889,172606.9
1890,119782.08
1891,127422.016
1892,100764.09
1893,137941.42
1894,129232.836
1895,127799.04
1896,126622.83
1897,114514.22
1898,118325.36
1899,179140.14
1900,162502.0
1901,193893.42
1902,146599.48
1903,211129.34
1904,149578.55
1905,194211.69
1906,171285.81
1907,195832.22
1908,113510.61
1909,138643.4
1910,127610.875
1911,218314.62
1912,318343.94
1913,162617.28
1914,65193.516
1915,400500.06
1916,65906.16
1917,233100.4
1918,142414.78
1919,165948.75
1920,155578.22
1921,381002.6
1922,331056.7
1923,232564.12
1924,221023.19
1925,201672.33
1926,386494.88
1927,138207.97
1928,150235.14
1929,132046.47
1930,143922.16
1931,135763.1
1932,146389.27
1933,191462.88
1934,179202.19
1935,179570.69
1936,207018.9
1937,191284.08
1938,174181.28
1939,254020.4
1940,198583.28
1941,181418.19
1942,190612.73
1943,230154.56
1944,427948.7
1945,418565.75
1946,141477.19
1947,297536.06
1948,175100.06
1949,230914.9
1950,185379.75
1951,236374.12
1952,202307.31
1953,175437.88
1954,191925.17
1955,137460.31
1956,318591.7
1957,151305.94
1958,272454.8
1959,144080.16
1960,131406.72
1961,133187.38
1962,93190.44
1963,109963.65
1964,121743.664
1965,144737.28
1966,151453.92
1967,316923.12
1968,452173.62
1969,381302.06
1970,410808.44
1971,445168.6
1972,375441.3
1973,260391.38
1974,325848.06
1975,536265.5
1976,283189.94
1977,387125.16
1978,364998.1
1979,330350.5
1980,206054.86
1981,362508.88
1982,230377.14
1983,205958.44
1984,160587.78
1985,233301.62
1986,219301.02
1987,176166.5
1988,176270.06
1989,192890.16
1990,210251.2
1991,237636.27
1992,219766.16
1993,148818.4
1994,220736.78
1995,184519.12
1996,262886.0
1997,297743.06
1998,313611.28
1999,282917.34
2000,310959.1
2001,276106.72
2002,244026.69
2003,271301.7
2004,282467.2
2005,207763.75
2006,228164.72
2007,249782.94
2008,211273.75
2009,199907.03
2010,192222.53
2011,126735.55
2012,170425.22
2013,190320.84
2014,195200.03
2015,217260.81
2016,203498.94
2017,204087.42
2018,129027.516
2019,129278.98
2020,102889.59
2021,104598.21
2022,199214.6
2023,143711.64
2024,265314.0
2025,369972.7
2026,180302.84
2027,164517.66
2028,151571.1
2029,175886.64
2030,272266.4
2031,232340.08
2032,241094.84
2033,256525.28
2034,177136.28
2035,227245.22
2036,195782.52
2037,205920.98
2038,323601.5
2039,232073.77
2040,344778.3
2041,328260.94
2042,205587.56
2043,176998.69
2044,163559.81
2045,193465.88
2046,137138.75
2047,155837.84
2048,137453.03
2049,143868.28
2050,177548.72
2051,98707.8
2052,124224.42
2053,142004.12
2054,103308.66
2055,163800.77
2056,150451.34
2057,114481.22
2058,218072.9
2059,131948.9
2060,167112.53
2061,159192.34
2062,137631.3
2063,124248.55
2064,137644.5
2065,113293.61
2066,162896.12
2067,97262.625
2068,145940.78
2069,93273.055
2070,116722.37
2071,99339.13
2072,123983.305
2073,141327.95
2074,177382.03
2075,140930.6
2076,117434.56
2077,156607.23
2078,132448.34
2079,128049.51
2080,125322.55
2081,132152.61
2082,142421.62
2083,147903.05
2084,116847.164
2085,126375.43
2086,122598.16
2087,117634.79
2088,96299.61
2089,89125.49
2090,127555.875
2091,130645.31
2092,119527.83
2093,132689.92
2094,103118.86
2095,124729.375
2096,89866.74
2097,104689.336
2098,143089.81
2099,45349.65
2100,69265.375
2101,130710.055
2102,116310.9
2103,100953.625
2104,114265.03
2105,132671.78
2106,61527.86
2107,193328.25
2108,124906.25
2109,116387.35
2110,128116.36
2111,125989.14
2112,139626.84
2113,114610.5
2114,117392.15
2115,169413.94
2116,105197.2
2117,138290.81
2118,108580.59
2119,124404.125
2120,109351.92
2121,100894.51
2122,124555.234
2123,94432.55
2124,185674.88
2125,119277.35
2126,148202.28
2127,172223.25
2128,124261.445
2129,84702.35
2130,139276.67
2131,150857.72
2132,112570.84
2133,131104.95
2134,128472.484
2135,102200.875
2136,93991.79
2137,113956.875
2138,135039.33
2139,158935.31
2140,145014.9
2141,150257.38
2142,129258.96
2143,163346.64
2144,111547.16
2145,131309.38
2146,172937.47
2147,125532.484
2148,126437.39
2149,150503.1
2150,229690.5
2151,108956.31
2152,163238.25
2153,182721.62
2154,115405.92
2155,135422.34
2156,279516.94
2157,223367.45
2158,230795.22
2159,211983.38
2160,171195.33
2161,239088.62
2162,421720.56
2163,340671.38
2164,233260.27
2165,192614.0
2166,159192.19
2167,222126.14
2168,216320.4
2169,199377.28
2170,233958.84
2171,158902.22
2172,132468.44
2173,178531.5
2174,228820.44
2175,302539.3
2176,311611.16
2177,241106.97
2178,200462.47
2179,143229.19
2180,210346.62
2181,188160.4
2182,226671.95
2183,187670.81
2184,116750.43
2185,114850.805
2186,138233.9
2187,161929.6
2188,151790.16
2189,261159.78
2190,93361.016
2191,75814.78
2192,87254.93
2193,99616.44
2194,99090.84
2195,116673.836
2196,124613.06
2197,120616.97
2198,158542.08
2199,172826.53
2200,144377.73
2201,133810.47
2202,236984.66
2203,141235.72
2204,192449.9
2205,124287.36
2206,152531.72
2207,220706.72
2208,245019.39
2209,262137.78
2210,127925.984
2211,121074.984
2212,134306.95
2213,121838.59
2214,135850.38
2215,107694.336
2216,162545.28
2217,52650.96
2218,81839.445
2219,70160.445
2220,66010.92
2221,398814.84
2222,285431.94
2223,283556.47
2224,193754.14
2225,132100.67
2226,187700.06
2227,182517.89
2228,271315.3
2229,257276.08
2230,168581.61
2231,206584.6
2232,181897.22
2233,171938.47
2234,230043.69
2235,225666.9
2236,254578.05
2237,308411.34
2238,206989.94
2239,97542.78
2240,159070.78
2241,148165.06
2242,118081.984
2243,123975.44
2244,100580.125
2245,94953.34
2246,148104.4
2247,105917.39
2248,122686.234
2249,116794.41
2250,136261.6
2251,129326.68
2252,172312.67
2253,152268.22
2254,186414.25
2255,183701.14
2256,170266.56
2257,227435.25
2258,169455.56
2259,178606.8
2260,152436.02
2261,198315.78
2262,222404.45
2263,408356.06
2264,441857.94
2265,171747.72
2266,335736.66
2267,387537.8
2268,448770.9
2269,153793.34
2270,187835.28
2271,218097.08
2272,185727.81
2273,170207.05
2274,199064.16
2275,173875.12
2276,204602.56
2277,193263.02
2278,151587.56
2279,140118.1
2280,123407.5
2281,170876.22
2282,179609.5
2283,112906.88
2284,124245.61
2285,147681.69
2286,139118.08
2287,373135.12
2288,274461.5
2289,388415.38
2290,441424.12
2291,354290.53
2292,427441.7
2293,489327.2
2294,427816.25
2295,478193.75
2296,275879.3
2297,358060.62
2298,382262.4
2299,358833.47
2300,340661.6
2301,318137.94
2302,261847.05
2303,231668.53
2304,257296.78
2305,193985.69
2306,187127.6
2307,195450.16
2308,234989.75
2309,278887.03
2310,230449.66
2311,197695.33
2312,162853.97
2313,167440.36
2314,172434.39
2315,169460.25
2316,185947.89
2317,206921.89
2318,174668.53
2319,177069.6
2320,183801.22
2321,254707.34
2322,180968.44
2323,202909.81
2324,172942.78
2325,202621.39
2326,160997.61
2327,211676.55
2328,220950.06
2329,197550.7
2330,184085.69
2331,339957.5
2332,421983.25
2333,327826.2
2334,262546.8
2335,274317.53
2336,314921.16
2337,206140.9
2338,266230.75
2339,213405.31
2340,393047.47
2341,206291.05
2342,245660.56
2343,222652.88
2344,227563.88
2345,239446.11
2346,224287.2
2347,210339.33
2348,247414.2
2349,189110.33
2350,290411.06
2351,256242.38
2352,245437.78
2353,280919.3
2354,126309.8
2355,131658.12
2356,154364.42
2357,192117.7
2358,198054.16
2359,129923.086
2360,119455.79
2361,149777.12
2362,252877.31
2363,152415.5
2364,164431.94
2365,216173.5
2366,176979.6
2367,213705.25
2368,227926.9
2369,197807.94
2370,176715.55
2371,183109.75
2372,199274.19
2373,273141.12
2374,317379.56
2375,246761.52
2376,291350.0
2377,382161.75
2378,165047.3
2379,213899.53
2380,157910.9
2381,171799.31
2382,213701.6
2383,203892.25
2384,255189.23
2385,160548.95
2386,144428.22
2387,140767.48
2388,99225.45
2389,119912.47
2390,168874.83
2391,135548.28
2392,119748.85
2393,166998.53
2394,146420.5
2395,209190.97
2396,152825.52
2397,207707.47
2398,135951.55
2399,49088.754
2400,73064.89
2401,131550.19
2402,135406.36
2403,128394.06
2404,154153.05
2405,155452.3
2406,140319.34
2407,118831.484
2408,143156.0
2409,123476.305
2410,170780.66
2411,116846.25
2412,162526.19
2413,141652.31
2414,157730.52
2415,121417.18
2416,128808.18
2417,134036.64
2418,132039.28
2419,139578.58
2420,124403.17
2421,162337.44
2422,96455.05
2423,121364.37
2424,145400.9
2425,243181.38
2426,140080.97
2427,128197.04
2428,160170.47
2429,124522.83
2430,139700.27
2431,129273.5
2432,149175.86
2433,149759.45
2434,141867.92
2435,158950.78
2436,108840.42
2437,117138.44
2438,131019.375
2439,99159.85
2440,120770.49
2441,85671.89
2442,102775.0
2443,133060.1
2444,122698.3
2445,80925.58
2446,141366.69
2447,179433.75
2448,136380.56
2449,102248.625
2450,148439.22
2451,104124.95
2452,246189.16
2453,92895.3
2454,130359.41
2455,122648.91
2456,148360.44
2457,149422.52
2458,149038.38
2459,113350.125
2460,123395.67
2461,130059.6
2462,137215.56
2463,127340.75
2464,194783.45
2465,132346.77
2466,126248.164
2467,111214.016
2468,84407.62
2469,88369.375
2470,214576.19
2471,235364.69
2472,156919.11
2473,125182.81
2474,60326.48
2475,197994.62
2476,124197.49
2477,116420.15
2478,156242.11
2479,116449.51
2480,166462.08
2481,131687.3
2482,104067.96
2483,120569.43
2484,126671.58
2485,125477.98
2486,159373.2
2487,156145.03
2488,163025.75
2489,149768.12
2490,162003.88
2491,93824.84
2492,191749.9
2493,150831.52
2494,135012.7
2495,92730.89
2496,245384.83
2497,146190.19
2498,110703.43
2499,89629.15
2500,134250.81
2501,142080.25
2502,151811.25
2503,87393.25
2504,209089.83
2505,240931.81
2506,262730.06
2507,306252.2
2508,266066.44
2509,215538.39
2510,205115.73
2511,174891.61
2512,214000.6
2513,204444.2
2514,290823.66
2515,158309.67
2516,173671.06
2517,152435.77
2518,153295.14
2519,237605.61
2520,207199.78
2521,188117.02
2522,228198.78
2523,122543.3
2524,138839.67
2525,159338.25
2526,144078.9
2527,129153.82
2528,130341.48
2529,141894.27
2530,130238.016
2531,253296.06
2532,230216.62
2533,196640.95
2534,219157.98
2535,292579.8
2536,238614.48
2537,267839.25
2538,175320.89
2539,182731.8
2540,175250.52
2541,178417.27
2542,166723.38
2543,123878.95
2544,131055.266
2545,131988.9
2546,122261.32
2547,125061.484
2548,154334.38
2549,169274.75
2550,351812.66
2551,133028.78
2552,128284.91
2553,72056.53
2554,103150.82
2555,115916.34
2556,103127.15
2557,121313.11
2558,77166.42
2559,147098.89
2560,149991.36
2561,153281.88
2562,158022.06
2563,158051.4
2564,192133.6
2565,164884.45
2566,169500.1
2567,131234.69
2568,261598.88
2569,239025.31
2570,120094.74
2571,210360.92
2572,137310.22
2573,208427.53
2574,315522.2
2575,131843.75
2576,100859.74
2577,148615.92
2578,90201.78
2579,49964.41
2580,126236.9
2581,110092.14
2582,128489.836
2583,306756.88
2584,154440.86
2585,198783.34
2586,227199.12
2587,195503.66
2588,154693.95
2589,148739.62
2590,193037.38
2591,238363.44
2592,213980.45
2593,272517.9
2594,172362.44
2595,182766.94
2596,271115.88
2597,177632.2
2598,296418.66
2599,364730.6
2600,185777.6
2601,148713.02
2602,84550.33
2603,99158.22
2604,95433.75
2605,76000.31
2606,156433.67
2607,238845.8
2608,205526.78
2609,168216.55
2610,109149.45
2611,132486.86
2612,162571.9
2613,140454.72
2614,148005.88
2615,158072.38
2616,145145.62
2617,188380.38
2618,194907.4
2619,207046.81
2620,186634.78
2621,178698.62
2622,187553.31
2623,237020.16
2624,307247.2
2625,305917.2
2626,175401.12
2627,175075.81
2628,555150.44
2629,545185.6
2630,410108.2
2631,500040.56
2632,490204.5
2633,346046.44
2634,430184.44
2635,160200.38
2636,172589.36
2637,174446.56
2638,255054.9
2639,192964.5
2640,153778.05
2641,114718.9
2642,190637.89
2643,105983.82
2644,121216.46
2645,116573.6
2646,96642.586
2647,109245.79
2648,135364.44
2649,161327.03
2650,140555.78
2651,147273.4
2652,410236.34
2653,238270.47
2654,260137.14
2655,420293.3
2656,333777.2
2657,371278.25
2658,322896.03
2659,328012.44
2660,391013.47
2661,381788.53
2662,389797.44
2663,291321.9
2664,269107.22
2665,369347.7
2666,284264.34
2667,156058.28
2668,171671.06
2669,179443.6
2670,279090.94
2671,173602.53
2672,204332.44
2673,210811.53
2674,215454.12
2675,183081.56
2676,186867.61
2677,197234.58
2678,256259.17
2679,272816.06
2680,297293.88
2681,420472.8
2682,304489.75
2683,577001.1
2684,332547.75
2685,319278.88
2686,232740.38
2687,331363.7
2688,216071.47
2689,210249.38
2690,371301.9
2691,198463.06
2692,121399.84
2693,206088.53
2694,115543.16
2695,193960.84
2696,183359.62
2697,195393.12
2698,187152.28
2699,185168.34
2700,155452.7
2701,143676.97
2702,96180.57
2703,110358.56
2704,140064.7
2705,121425.82
2706,116206.0
2707,124393.79
2708,139480.39
2709,101153.56
2710,134408.44
2711,345829.12
2712,411203.75
2713,173416.47
2714,152603.36
2715,179275.69
2716,139649.23
2717,204491.84
2718,226034.6
2719,153444.72
2720,171466.34
2721,146155.84
2722,169765.4
2723,143522.94
2724,129689.11
2725,143338.75
2726,159581.9
2727,173903.45
2728,180007.0
2729,159469.98
2730,152695.58
2731,134467.05
2732,140873.0
2733,170164.39
2734,149177.19
2735,148827.94
2736,154307.81
2737,116888.805
2738,140030.47
2739,169906.14
2740,146650.94
2741,153573.06
2742,153219.44
2743,164648.56
2744,161571.44
2745,137655.69
2746,139535.94
2747,138209.72
2748,132860.44
2749,130043.45
2750,125912.55
2751,143801.55
2752,203673.69
2753,155486.0
2754,210262.28
2755,142175.94
2756,108211.516
2757,66083.25
2758,88669.75
2759,163521.1
2760,122707.04
2761,156314.78
2762,138424.16
2763,184475.16
2764,147284.56
2765,283242.03
2766,134215.81
2767,91701.984
2768,137198.36
2769,137504.53
2770,127333.4
2771,102844.89
2772,110155.08
2773,209956.9
2774,147147.94
2775,114303.97
2776,141621.81
2777,137742.84
2778,109504.67
2779,114911.266
2780,90308.39
2781,100509.914
2782,103828.23
2783,112201.71
2784,111574.66
2785,139173.69
2786,68291.95
2787,124104.125
2788,68801.76
2789,178415.19
2790,117494.7
2791,124751.94
2792,45706.96
2793,164661.62
2794,108958.05
2795,120363.55
2796,99483.89
2797,209866.73
2798,85398.06
2799,106214.14
2800,63780.887
2801,105382.17
2802,134393.69
2803,147213.1
2804,142489.77
2805,113721.66
2806,69685.18
2807,181679.12
2808,157232.02
2809,135903.44
2810,137864.31
2811,175309.67
2812,163534.89
2813,165131.9
2814,154323.12
2815,98232.81
2816,234530.9
2817,157157.98
2818,138177.8
2819,144059.6
2820,136730.6
2821,101144.47
2822,211604.2
2823,332046.84
2824,171996.25
2825,152031.42
2826,142942.97
2827,141633.2
2828,223667.4
2829,222671.84
2830,226874.25
2831,167352.84
2832,256617.3
2833,332698.06
2834,227996.03
2835,215955.03
2836,189325.02
2837,163762.06
2838,148435.47
2839,181493.67
2840,209025.12
2841,197414.78
2842,227276.69
2843,150245.22
2844,175147.86
2845,123310.5
2846,210639.53
2847,208969.1
2848,196722.33
2849,201816.47
2850,278380.62
2851,201364.73
2852,237525.17
2853,235280.83
2854,136035.16
2855,205657.39
2856,184379.22
2857,184042.77
2858,192594.94
2859,121384.22
2860,127689.125
2861,131714.6
2862,173943.52
2863,114963.35
2864,248169.94
2865,149271.33
2866,134934.25
2867,107922.29
2868,93050.87
2869,104847.41
2870,117579.66
2871,92311.01
2872,49621.89
2873,108824.6
2874,149440.45
2875,120685.91
2876,166383.25
2877,155667.88
2878,180979.62
2879,150144.0
2880,118654.47
2881,159816.19
2882,211467.1
2883,195303.12
2884,186454.5
2885,191172.97
2886,252929.67
2887,114083.414
2888,143924.33
2889,48585.043
2890,79126.19
2891,149372.16
2892,28090.46
2893,80781.92
2894,44761.664
2895,360885.0
2896,275235.7
2897,216188.64
2898,144335.44
2899,198554.42
2900,162479.62
2901,227450.97
2902,185691.78
2903,329341.16
2904,356590.44
2905,85974.016
2906,215080.03
2907,103804.56
2908,144844.5
2909,139580.47
2910,75207.555
2911,74692.42
2912,160903.84
2913,81632.4
2914,70967.836
2915,84741.58
2916,68185.39
2917,172784.72
2918,105270.52
2919,222762.66
